date,clim_tmax,clim_tmin,clim_precip,clim_prain
2011-09-08,16.32857142857143,11.0,0.5571428571428572,0.14285714285714285
2011-09-09,16.52857142857143,11.700000000000001,0.5714285714285714,0.14285714285714285
2011-09-10,16.685714285714287,12.2,0.7142857142857143,0.2857142857142857
2011-09-11,16.614285714285717,12.528571428571427,1.042857142857143,0.42857142857142855
2011-09-12,16.32857142857143,12.5,2.185714285714286,0.5714285714285714
2011-09-13,15.942857142857145,12.528571428571428,2.5714285714285716,0.7142857142857143
2011-09-14,15.371428571428572,12.4,4.114285714285714,0.8571428571428571
2011-09-15,15.042857142857144,12.0,4.742857142857143,0.8571428571428571
2011-09-16,14.628571428571428,11.357142857142858,5.128571428571428,1.0
2011-09-17,14.114285714285712,10.557142857142859,5.1,1.0
2011-09-18,13.642857142857142,10.071428571428573,6.357142857142857,1.0
2011-09-19,13.285714285714288,9.914285714285715,5.214285714285714,0.8571428571428571
2011-09-20,13.071428571428571,9.585714285714287,4.828571428571428,0.7142857142857143
2011-09-21,13.328571428571427,9.77142857142857,3.271428571428572,0.5714285714285714
2011-09-22,13.814285714285713,10.171428571428573,2.1285714285714286,0.42857142857142855
2011-09-23,13.657142857142857,10.214285714285714,1.7285714285714289,0.2857142857142857
2011-09-24,13.257142857142856,9.942857142857141,1.6142857142857143,0.14285714285714285
2011-09-25,12.785714285714283,9.400000000000002,0.0,0.0
2011-09-26,12.4,8.585714285714285,0.0,0.0
2011-09-27,12.157142857142857,8.057142857142859,0.0,0.0
2011-09-28,11.72857142857143,6.700000000000001,0.0,0.0
2011-09-29,10.714285714285714,5.514285714285714,0.0,0.0
2011-09-30,10.557142857142859,5.0857142857142845,0.0,0.0
2011-10-01,10.657142857142857,5.185714285714285,0.0,0.0
2011-10-02,10.585714285714285,5.271428571428572,0.0,0.0
2011-10-03,10.5,5.371428571428571,0.0,0.0
2011-10-04,10.142857142857142,5.428571428571429,0.0,0.0
2011-10-05,9.814285714285715,6.028571428571428,0.0,0.0
2011-10-06,9.9,6.471428571428571,0.0,0.0
2011-10-07,9.814285714285715,6.357142857142856,0.014285714285714287,0.0
2011-10-08,9.428571428571429,5.942857142857143,0.014285714285714287,0.0
2011-10-09,8.899999999999999,5.271428571428571,0.18571428571428572,0.14285714285714285
2011-10-10,8.485714285714286,4.728571428571428,0.18571428571428572,0.14285714285714285
2011-10-11,7.971428571428572,4.114285714285715,0.7142857142857143,0.2857142857142857
2011-10-12,7.185714285714286,3.2285714285714286,0.9714285714285714,0.42857142857142855
2011-10-13,6.3428571428571425,2.214285714285714,0.9714285714285714,0.42857142857142855
2011-10-14,5.814285714285715,1.5428571428571427,0.9571428571428572,0.42857142857142855
2011-10-15,5.742857142857143,1.4714285714285713,0.9571428571428572,0.42857142857142855
2011-10-16,5.799999999999999,1.6714285714285713,0.9285714285714286,0.42857142857142855
2011-10-17,5.857142857142857,2.1999999999999997,1.1428571428571428,0.5714285714285714
2011-10-18,5.828571428571428,1.971428571428571,1.657142857142857,0.5714285714285714
2011-10-19,5.528571428571428,1.5857142857142856,1.5285714285714287,0.5714285714285714
2011-10-20,5.828571428571428,1.4857142857142858,1.5285714285714287,0.5714285714285714
2011-10-21,5.714285714285714,1.9714285714285715,2.385714285714286,0.7142857142857143
2011-10-22,5.357142857142857,1.7142857142857142,2.6142857142857148,0.8571428571428571
2011-10-23,5.271428571428572,1.2857142857142858,2.5142857142857147,0.8571428571428571
2011-10-24,4.671428571428572,0.35714285714285715,2.3,0.7142857142857143
2011-10-25,5.014285714285714,0.7999999999999999,1.4857142857142858,0.7142857142857143
2011-10-26,5.8999999999999995,1.7428571428571427,1.4000000000000001,0.7142857142857143
2011-10-27,6.228571428571429,2.414285714285714,1.5857142857142859,0.8571428571428571
2011-10-28,6.485714285714286,2.8857142857142857,0.7285714285714285,0.7142857142857143
2011-10-29,6.871428571428572,3.557142857142857,0.5,0.5714285714285714
2011-10-30,7.114285714285714,4.1,0.4571428571428572,0.42857142857142855
2011-10-31,7.8999999999999995,5.057142857142857,1.3142857142857143,0.5714285714285714
2011-11-01,7.871428571428571,5.328571428571429,1.2428571428571427,0.5714285714285714
2011-11-02,7.57142857142857,5.114285714285715,1.2,0.42857142857142855
2011-11-03,6.957142857142857,4.5857142857142845,1.1142857142857143,0.42857142857142855
2011-11-04,6.285714285714286,3.6285714285714286,1.1142857142857143,0.42857142857142855
2011-11-05,5.3428571428571425,2.442857142857143,1.1142857142857143,0.42857142857142855
2011-11-06,4.614285714285714,1.6,2.1285714285714286,0.5714285714285714
2011-11-07,4.2,1.1285714285714286,1.842857142857143,0.5714285714285714
2011-11-08,3.842857142857143,0.6857142857142858,1.8714285714285717,0.5714285714285714
2011-11-09,3.5285714285714285,0.4571428571428572,2.2857142857142856,0.7142857142857143
2011-11-10,3.7714285714285714,0.7999999999999999,3.0142857142857147,0.7142857142857143
2011-11-11,4.1571428571428575,1.1142857142857143,3.042857142857143,0.7142857142857143
2011-11-12,4.942857142857143,1.8857142857142857,3.4,0.8571428571428571
2011-11-13,5.385714285714285,2.1,2.4714285714285715,0.8571428571428571
2011-11-14,4.642857142857143,1.657142857142857,1.9,0.7142857142857143
2011-11-15,4.114285714285715,1.4,3.4428571428571426,0.7142857142857143
2011-11-16,3.5285714285714285,0.6857142857142858,3.0285714285714285,0.5714285714285714
2011-11-17,2.785714285714286,-0.24285714285714302,2.4857142857142853,0.5714285714285714
2011-11-18,2.0571428571428574,-1.2285714285714289,2.5857142857142854,0.7142857142857143
2011-11-19,0.35714285714285704,-2.885714285714286,2.4285714285714284,0.7142857142857143
2011-11-20,-0.7714285714285715,-3.6714285714285717,2.4857142857142853,0.7142857142857143
2011-11-21,-1.0714285714285714,-4.042857142857144,3.728571428571428,0.8571428571428571
2011-11-22,-1.8285714285714287,-5.528571428571429,2.0,0.7142857142857143
2011-11-23,-3.3285714285714287,-6.814285714285715,2.0,0.7142857142857143
2011-11-24,-4.914285714285714,-8.114285714285714,1.7142857142857142,0.5714285714285714
2011-11-25,-6.785714285714286,-9.72857142857143,1.5857142857142856,0.42857142857142855
2011-11-26,-7.971428571428571,-10.8,1.3857142857142857,0.2857142857142857
2011-11-27,-9.085714285714285,-12.271428571428572,1.2428571428571427,0.14285714285714285
2011-11-28,-9.814285714285713,-13.314285714285715,0.0,0.0
2011-11-29,-9.77142857142857,-12.8,0.0,0.0
2011-11-30,-9.114285714285716,-12.257142857142856,0.14285714285714285,0.14285714285714285
2011-12-01,-8.142857142857144,-11.428571428571429,0.17142857142857143,0.14285714285714285
2011-12-02,-6.314285714285715,-10.485714285714286,0.19999999999999998,0.14285714285714285
2011-12-03,-4.7,-9.042857142857143,1.4428571428571428,0.2857142857142857
2011-12-04,-3.3285714285714287,-7.585714285714286,1.8714285714285714,0.42857142857142855
2011-12-05,-2.728571428571428,-6.871428571428572,1.8714285714285714,0.42857142857142855
2011-12-06,-2.6142857142857143,-6.628571428571428,2.2142857142857144,0.5714285714285714
2011-12-07,-2.5,-6.799999999999999,2.257142857142857,0.5714285714285714
2011-12-08,-2.6000000000000005,-7.485714285714287,3.2857142857142856,0.7142857142857143
2011-12-09,-3.742857142857143,-8.0,3.257142857142857,0.7142857142857143
2011-12-10,-4.757142857142857,-9.042857142857143,2.0142857142857147,0.5714285714285714
2011-12-11,-5.771428571428572,-9.9,1.6,0.42857142857142855
2011-12-12,-6.571428571428571,-10.857142857142858,1.7,0.5714285714285714
2011-12-13,-6.57142857142857,-11.828571428571426,1.3571428571428572,0.42857142857142855
2011-12-14,-6.185714285714284,-11.342857142857142,1.2428571428571427,0.42857142857142855
2011-12-15,-6.414285714285714,-11.114285714285714,0.3142857142857142,0.42857142857142855
2011-12-16,-6.285714285714285,-10.685714285714285,1.1285714285714286,0.5714285714285714
2011-12-17,-6.028571428571428,-10.12857142857143,1.442857142857143,0.7142857142857143
2011-12-18,-5.814285714285714,-9.957142857142856,1.457142857142857,0.7142857142857143
2011-12-19,-5.742857142857143,-9.742857142857142,1.3571428571428572,0.5714285714285714
2011-12-20,-6.957142857142856,-10.742857142857144,1.3571428571428572,0.5714285714285714
2011-12-21,-8.785714285714286,-12.628571428571428,1.2857142857142858,0.42857142857142855
2011-12-22,-9.242857142857144,-13.357142857142858,1.5714285714285714,0.42857142857142855
2011-12-23,-8.942857142857141,-13.242857142857146,3.0,0.42857142857142855
2011-12-24,-8.7,-13.3,2.842857142857143,0.42857142857142855
2011-12-25,-9.0,-13.328571428571431,2.8428571428571425,0.42857142857142855
2011-12-26,-9.1,-13.271428571428572,2.8428571428571425,0.42857142857142855
2011-12-27,-8.542857142857143,-11.957142857142857,3.642857142857143,0.5714285714285714
2011-12-28,-6.957142857142857,-10.257142857142856,3.914285714285714,0.7142857142857143
2011-12-29,-7.042857142857143,-10.271428571428574,3.5142857142857133,0.5714285714285714
2011-12-30,-8.428571428571429,-11.471428571428573,1.2714285714285716,0.42857142857142855
2011-12-31,-8.414285714285715,-12.8,1.1714285714285713,0.42857142857142855
2012-01-01,-5.585714285714286,-9.292857142857143,1.6285714285714283,0.42857142857142855
2012-01-02,-6.107142857142857,-10.371428571428572,1.1285714285714283,0.42857142857142855
2012-01-03,-6.9,-11.464285714285714,0.5428571428571428,0.35714285714285715
2012-01-04,-7.27857142857143,-12.057142857142855,1.2642857142857142,0.42857142857142855
2012-01-05,-7.07857142857143,-11.792857142857141,1.1357142857142857,0.42857142857142855
2012-01-06,-6.114285714285715,-10.964285714285712,1.7428571428571427,0.5
2012-01-07,-5.557142857142858,-9.685714285714285,1.9357142857142857,0.5
2012-01-08,-4.807142857142857,-9.035714285714286,1.9214285714285713,0.5
2012-01-09,-4.2,-7.935714285714284,2.042857142857143,0.5
2012-01-10,-3.4285714285714293,-6.742857142857142,2.1714285714285717,0.5
2012-01-11,-3.2,-6.278571428571427,1.3142857142857143,0.35714285714285715
2012-01-12,-3.192857142857143,-6.264285714285713,1.2714285714285716,0.2857142857142857
2012-01-13,-3.257142857142857,-6.6642857142857155,0.9357142857142858,0.2857142857142857
2012-01-14,-3.0571428571428574,-6.864285714285715,0.9214285714285715,0.2857142857142857
2012-01-15,-3.2,-7.128571428571429,1.042857142857143,0.35714285714285715
2012-01-16,-3.6571428571428575,-7.578571428571429,0.9285714285714286,0.35714285714285715
2012-01-17,-4.185714285714286,-8.271428571428572,0.7928571428571428,0.35714285714285715
2012-01-18,-4.8928571428571415,-8.807142857142859,0.7928571428571428,0.35714285714285715
2012-01-19,-5.328571428571428,-8.821428571428571,0.9142857142857143,0.42857142857142855
2012-01-20,-5.785714285714286,-8.742857142857142,0.6428571428571429,0.35714285714285715
2012-01-21,-6.271428571428571,-9.22857142857143,0.5571428571428572,0.35714285714285715
2012-01-22,-6.5,-9.557142857142859,0.7214285714285715,0.35714285714285715
2012-01-23,-7.064285714285715,-10.728571428571428,0.6571428571428571,0.2857142857142857
2012-01-24,-7.6571428571428575,-11.935714285714285,0.5285714285714286,0.21428571428571427
2012-01-25,-7.535714285714286,-12.307142857142855,0.6642857142857144,0.2857142857142857
2012-01-26,-6.928571428571429,-12.042857142857143,0.7714285714285715,0.35714285714285715
2012-01-27,-6.1,-11.52142857142857,1.0,0.42857142857142855
2012-01-28,-5.5,-10.828571428571427,1.342857142857143,0.42857142857142855
2012-01-29,-5.271428571428572,-10.207142857142857,1.4000000000000001,0.5
2012-01-30,-4.3,-8.628571428571428,2.0714285714285716,0.6428571428571429
2012-01-31,-3.042857142857143,-6.814285714285715,2.3071428571428574,0.7142857142857143
2012-02-01,-2.2,-5.514285714285714,2.385714285714286,0.7142857142857143
2012-02-02,-1.864285714285714,-4.821428571428571,2.1714285714285717,0.5714285714285714
2012-02-03,-1.7928571428571431,-4.514285714285714,1.942857142857143,0.5
2012-02-04,-1.8928571428571435,-4.614285714285714,1.5285714285714285,0.5
2012-02-05,-1.6785714285714288,-4.371428571428572,2.2,0.5
2012-02-06,-1.9285714285714288,-5.142857142857143,1.657142857142857,0.42857142857142855
2012-02-07,-3.0714285714285716,-6.1571428571428575,1.4642857142857142,0.42857142857142855
2012-02-08,-4.314285714285714,-7.578571428571428,1.2714285714285716,0.42857142857142855
2012-02-09,-5.450000000000001,-8.878571428571428,1.3214285714285714,0.5
2012-02-10,-6.614285714285715,-10.078571428571427,1.35,0.5714285714285714
2012-02-11,-8.242857142857144,-11.492857142857144,1.3,0.5
2012-02-12,-9.935714285714287,-13.535714285714286,0.2857142857142857,0.35714285714285715
2012-02-13,-11.12857142857143,-14.27142857142857,0.15714285714285717,0.2857142857142857
2012-02-14,-11.528571428571428,-14.842857142857142,0.17142857142857143,0.2857142857142857
2012-02-15,-12.22857142857143,-15.714285714285712,0.17857142857142858,0.2857142857142857
2012-02-16,-13.092857142857143,-16.79285714285714,0.25,0.2857142857142857
2012-02-17,-14.064285714285715,-18.02857142857143,0.24285714285714283,0.2857142857142857
2012-02-18,-14.15,-18.400000000000002,0.6714285714285714,0.35714285714285715
2012-02-19,-13.857142857142858,-18.321428571428573,0.7000000000000001,0.42857142857142855
2012-02-20,-13.721428571428573,-18.400000000000002,1.3499999999999999,0.5
2012-02-21,-13.707142857142859,-18.37857142857143,1.3,0.42857142857142855
2012-02-22,-12.585714285714287,-17.742857142857144,1.3499999999999999,0.42857142857142855
2012-02-23,-10.914285714285713,-16.071428571428573,1.3428571428571432,0.5
2012-02-24,-8.750000000000002,-13.492857142857144,1.3785714285714288,0.5
2012-02-25,-7.185714285714286,-11.507142857142856,1.3142857142857145,0.5
2012-02-26,-5.885714285714286,-9.857142857142858,1.6214285714285717,0.5
2012-02-27,-4.235714285714286,-8.264285714285714,1.2571428571428573,0.5
2012-02-28,-2.5571428571428574,-6.692857142857143,1.3357142857142856,0.5714285714285714
2012-02-29,-1.578571428571429,-5.178571428571429,1.2785714285714287,0.5
2012-03-01,-1.3071428571428574,-4.828571428571428,1.15,0.35714285714285715
2012-03-02,-1.485714285714286,-5.507142857142858,1.1285714285714286,0.35714285714285715
2012-03-03,-1.5785714285714292,-6.0357142857142865,0.7642857142857141,0.2857142857142857
2012-03-04,-1.464285714285715,-6.235714285714287,0.43571428571428567,0.21428571428571427
2012-03-05,-1.6500000000000004,-6.207142857142857,0.15,0.14285714285714285
2012-03-06,-1.2714285714285718,-5.835714285714287,0.14999999999999997,0.14285714285714285
2012-03-07,-1.1357142857142857,-5.521428571428572,0.5928571428571429,0.21428571428571427
2012-03-08,-0.7928571428571428,-5.221428571428573,0.7785714285714286,0.2857142857142857
2012-03-09,-0.3285714285714287,-4.735714285714286,0.7428571428571429,0.21428571428571427
2012-03-10,0.21428571428571433,-4.1,0.7999999999999999,0.2857142857142857
2012-03-11,-0.1285714285714287,-4.278571428571428,0.7928571428571429,0.2857142857142857
2012-03-12,-0.5642857142857142,-5.292857142857143,0.7928571428571428,0.2857142857142857
2012-03-13,-1.4428571428571428,-6.6499999999999995,0.7357142857142858,0.2857142857142857
2012-03-14,-1.6999999999999997,-7.4642857142857135,0.5928571428571429,0.2857142857142857
2012-03-15,-1.5499999999999996,-7.192857142857143,1.135714285714286,0.35714285714285715
2012-03-16,-1.1785714285714282,-6.592857142857143,1.3142857142857145,0.42857142857142855
2012-03-17,-0.9785714285714284,-6.257142857142857,1.5785714285714287,0.5
2012-03-18,-0.21428571428571436,-5.421428571428572,1.8285714285714287,0.6428571428571429
2012-03-19,0.5785714285714286,-4.271428571428571,1.9285714285714288,0.7857142857142857
2012-03-20,1.3142857142857143,-3.2785714285714285,1.9357142857142857,0.7857142857142857
2012-03-21,1.2785714285714287,-3.1285714285714286,1.6714285714285715,0.7857142857142857
2012-03-22,1.1357142857142857,-3.6928571428571426,1.05,0.7142857142857143
2012-03-23,1.0357142857142856,-4.057142857142856,0.8714285714285716,0.6428571428571429
2012-03-24,1.1142857142857143,-3.9428571428571426,1.2,0.6428571428571429
2012-03-25,1.042857142857143,-4.142857142857142,1.3285714285714287,0.6428571428571429
2012-03-26,1.0214285714285714,-4.085714285714285,1.4000000000000001,0.6428571428571429
2012-03-27,1.0571428571428572,-4.235714285714286,1.4499999999999997,0.6428571428571429
2012-03-28,1.7214285714285713,-3.564285714285714,1.4357142857142855,0.6428571428571429
2012-03-29,2.1499999999999995,-2.6714285714285713,1.4,0.6428571428571429
2012-03-30,2.471428571428571,-1.8642857142857143,2.0214285714285714,0.7142857142857143
2012-03-31,2.7642857142857147,-1.4500000000000004,2.3571428571428568,0.7142857142857143
2012-04-01,3.142857142857143,-0.9214285714285714,1.9785714285714289,0.5714285714285714
2012-04-02,3.4214285714285717,-0.4214285714285713,2.1285714285714286,0.5714285714285714
2012-04-03,3.5642857142857154,0.4428571428571429,2.5357142857142856,0.5714285714285714
2012-04-04,3.6714285714285717,0.7785714285714286,2.65,0.5714285714285714
2012-04-05,3.8928571428571432,0.9071428571428573,2.5785714285714287,0.5
2012-04-06,4.328571428571429,0.7428571428571429,1.9571428571428573,0.42857142857142855
2012-04-07,4.607142857142857,0.5428571428571429,0.9857142857142858,0.2857142857142857
2012-04-08,4.892857142857144,0.48571428571428577,0.9857142857142858,0.2857142857142857
2012-04-09,5.25,0.39285714285714285,0.6642857142857144,0.14285714285714285
2012-04-10,5.792857142857144,0.1857142857142857,0.17142857142857146,0.07142857142857142
2012-04-11,6.035714285714286,-0.2928571428571428,0.014285714285714287,0.0
2012-04-12,6.25,-0.2857142857142857,0.31428571428571433,0.07142857142857142
2012-04-13,6.428571428571429,-0.4142857142857142,0.45000000000000007,0.14285714285714285
2012-04-14,6.692857142857143,-0.16428571428571428,0.8714285714285713,0.21428571428571427
2012-04-15,6.864285714285715,-0.3142857142857144,0.8857142857142856,0.21428571428571427
2012-04-16,6.8428571428571425,-0.5928571428571429,0.9500000000000001,0.35714285714285715
2012-04-17,7.264285714285714,-0.65,1.0642857142857143,0.42857142857142855
2012-04-18,7.435714285714286,-0.04285714285714289,1.9357142857142855,0.5714285714285714
2012-04-19,7.828571428571428,-0.04285714285714289,1.7928571428571427,0.5714285714285714
2012-04-20,8.107142857142858,0.08571428571428556,1.7357142857142858,0.5714285714285714
2012-04-21,8.814285714285713,0.09285714285714278,1.3071428571428572,0.5
2012-04-22,9.321428571428571,0.4928571428571428,1.292857142857143,0.5
2012-04-23,10.107142857142858,1.507142857142857,1.2285714285714284,0.35714285714285715
2012-04-24,10.221428571428573,2.107142857142857,1.1142857142857143,0.2857142857142857
2012-04-25,10.500000000000002,2.0571428571428574,0.6571428571428573,0.2857142857142857
2012-04-26,10.707142857142857,2.3,0.8571428571428571,0.35714285714285715
2012-04-27,10.37857142857143,2.742857142857143,1.092857142857143,0.42857142857142855
2012-04-28,9.650000000000002,2.878571428571429,1.1285714285714286,0.5
2012-04-29,9.314285714285715,2.814285714285714,1.1428571428571428,0.5
2012-04-30,8.514285714285716,2.2285714285714286,1.9928571428571424,0.6428571428571429
2012-05-01,8.414285714285715,2.0214285714285714,2.1857142857142855,0.7142857142857143
2012-05-02,8.707142857142857,2.0857142857142854,1.771428571428571,0.5714285714285714
2012-05-03,8.692857142857143,2.1214285714285714,2.214285714285714,0.5
2012-05-04,9.421428571428573,2.257142857142857,2.5357142857142856,0.42857142857142855
2012-05-05,9.978571428571428,2.5857142857142854,2.492857142857143,0.35714285714285715
2012-05-06,10.528571428571427,3.121428571428571,2.4785714285714286,0.35714285714285715
2012-05-07,11.678571428571429,3.8,1.657142857142857,0.2857142857142857
